REFRIGERANT,T_1_K,T_3_K,P_1,P_3,S_1,H_1,S_3,H_3,P_4,P_2,S_4,H_2_ISENTROPIC,H_4_ISENTROPIC,T_1,T_3
R123,287.15,276.15,59633.1364843,37373.2632564,1049.86497782,213.985590931,1663.60057779,383.240139745,59633.1364843,37373.2632564,1663.60057779,213.757053814,390.220081159,14.0,3.0
R123,287.15,277.15,59633.1364843,39066.5060566,1049.86497782,213.985590931,1663.41913547,383.841942487,59633.1364843,39066.5060566,1663.41913547,213.795407694,390.167893402,14.0,4.0
R123,287.15,278.15,59633.1364843,40820.9348153,1049.86497782,213.985590931,1663.25270851,384.444013482,59633.1364843,40820.9348153,1663.25270851,213.830216191,390.120036791,14.0,5.0
R123,287.15,279.15,59633.1364843,42638.136734,1049.86497782,213.985590931,1663.10103193,385.046333848,59633.1364843,42638.136734,1663.10103193,213.861489345,390.076431967,14.0,6.0
R123,287.15,280.15,59633.1364843,44519.7206929,1049.86497782,213.985590931,1662.96384461,385.648884676,59633.1364843,44519.7206929,1662.96384461,213.889237145,390.037001028,14.0,7.0
R123,287.15,281.15,59633.1364843,46467.3170968,1049.86497782,213.985590931,1662.84088922,386.251647024,59633.1364843,46467.3170968,1662.84088922,213.913469533,390.001667492,14.0,8.0
R123,287.15,282.15,59633.1364843,48482.5777299,1049.86497782,213.985590931,1662.73191214,386.85460192,59633.1364843,48482.5777299,1662.73191214,213.934196403,389.97035626,14.0,9.0
R123,287.15,283.15,59633.1364843,50567.1756292,1049.86497782,213.985590931,1662.63666337,387.457730361,59633.1364843,50567.1756292,1662.63666337,213.951427599,389.942993576,14.0,10.0
R123,287.15,284.15,59633.1364843,52722.8049458,1049.86497782,213.985590931,1662.55489649,388.061013308,59633.1364843,52722.8049458,1662.55489649,213.96517292,389.919506993,14.0,11.0
R123,287.15,285.15,59633.1364843,54951.1808083,1049.86497782,213.985590931,1662.48636856,388.664431687,59633.1364843,54951.1808083,1662.48636856,213.975442118,389.899825336,14.0,12.0
R123,287.15,286.15,59633.1364843,57254.0391202,1049.86497782,213.985590931,1662.43084009,389.26796639,59633.1364843,57254.0391202,1662.43084009,213.982244901,389.883878671,14.0,13.0
R123,287.15,287.15,59633.1364843,59633.1364843,1049.86497782,213.985590931,1662.38807494,389.871598268,59633.1364843,59633.1364843,1662.38807494,213.985590931,389.871598269,14.0,14.0
R123,287.15,288.15,59633.1364843,62090.249964,1049.86497782,213.985590931,1662.35784025,390.475308134,59633.1364843,62090.249964,1662.35784025,213.987238141,389.862916377,14.0,15.0
R123,287.15,289.15,59633.1364843,64627.1770124,1049.86497782,213.985590931,1662.33990639,391.079076757,59633.1364843,64627.1770124,1662.33990639,213.988938853,389.85776667,14.0,16.0
R123,287.15,290.15,59633.1364843,67245.735214,1049.86497782,213.985590931,1662.33404691,391.682884864,59633.1364843,67245.735214,1662.33404691,213.990694282,389.856084119,14.0,17.0
R123,287.15,291.15,59633.1364843,69947.7621709,1049.86497782,213.985590931,1662.34003843,392.286713134,59633.1364843,69947.7621709,1662.34003843,213.992505662,389.857804585,14.0,18.0
R123,287.15,292.15,59633.1364843,72735.115373,1049.86497782,213.985590931,1662.35766063,392.8905422,59633.1364843,72735.115373,1662.35766063,213.994374237,389.862864798,14.0,19.0
R123,287.15,293.15,59633.1364843,75609.6719263,1049.86497782,213.985590931,1662.38669613,393.49435264,59633.1364843,75609.6719263,1662.38669613,213.996301264,389.871202345,14.0,20.0
R123,287.15,294.15,59633.1364843,78573.3284689,1049.86497782,213.985590931,1662.42693051,394.098124981,59633.1364843,78573.3284689,1662.42693051,213.998288014,389.882755965,14.0,21.0
R123,287.15,295.15,59633.1364843,81628.0009627,1049.86497782,213.985590931,1662.47815214,394.701839693,59633.1364843,81628.0009627,1662.47815214,214.000335772,389.897465663,14.0,22.0
R123,287.15,296.15,59633.1364843,84775.6245227,1049.86497782,213.985590931,1662.54015224,395.305477186,59633.1364843,84775.6245227,1662.54015224,214.002445833,389.915272182,14.0,23.0
R123,287.15,297.15,59633.1364843,88018.1532409,1049.86497782,213.985590931,1662.61272471,395.909017806,59633.1364843,88018.1532409,1662.61272471,214.004619507,389.936117181,14.0,24.0
R123,287.15,298.15,59633.1364843,91357.5600234,1049.86497782,213.985590931,1662.69566616,396.512441837,59633.1364843,91357.5600234,1662.69566616,214.006858115,389.959943206,14.0,25.0
R123,287.15,299.15,59633.1364843,94795.8363735,1049.86497782,213.985590931,1662.78877581,397.115729489,59633.1364843,94795.8363735,1662.78877581,214.009162993,389.986693665,14.0,26.0
R123,287.15,300.15,59633.1364843,98334.9922722,1049.86497782,213.985590931,1662.89185542,397.718860903,59633.1364843,98334.9922722,1662.89185542,214.011535486,390.016312802,14.0,27.0
R123,287.15,301.15,59633.1364843,101977.055948,1049.86497782,213.985590931,1663.00470927,398.321816142,59633.1364843,101977.055948,1663.00470927,214.013976953,390.048745677,14.0,28.0
R123,287.15,302.15,59633.1364843,105724.073737,1049.86497782,213.985590931,1663.12714409,398.924575188,59633.1364843,105724.073737,1663.12714409,214.016488765,390.08393814,14.0,29.0
R123,287.15,303.15,59633.1364843,109578.109893,1049.86497782,213.985590931,1663.25896901,399.527117941,59633.1364843,109578.109893,1663.25896901,214.019072305,390.121836805,14.0,30.0
R123,287.15,304.15,59633.1364843,113541.246386,1049.86497782,213.985590931,1663.39999548,400.12942421,59633.1364843,113541.246386,1663.39999548,214.021728968,390.162389034,14.0,31.0
R123,287.15,305.15,59633.1364843,117615.582777,1049.86497782,213.985590931,1663.55003724,400.731473713,59633.1364843,117615.582777,1663.55003724,214.024460159,390.205542911,14.0,32.0
R123,287.15,306.15,59633.1364843,121803.235985,1049.86497782,213.985590931,1663.70891028,401.33324607,59633.1364843,121803.235985,1663.70891028,214.027267298,390.251247219,14.0,33.0
R123,287.15,307.15,59633.1364843,126106.340174,1049.86497782,213.985590931,1663.87643277,401.934720802,59633.1364843,126106.340174,1663.87643277,214.030151813,390.299451421,14.0,34.0
R123,287.15,308.15,59633.1364843,130527.046537,1049.86497782,213.985590931,1664.05242499,402.53587732,59633.1364843,130527.046537,1664.05242499,214.033115144,390.350105641,14.0,35.0
R123,287.15,309.15,59633.1364843,135067.523124,1049.86497782,213.985590931,1664.23670931,403.136694925,59633.1364843,135067.523124,1664.23670931,214.036158745,390.403160637,14.0,36.0
R123,287.15,310.15,59633.1364843,139729.954702,1049.86497782,213.985590931,1664.42911014,403.737152803,59633.1364843,139729.954702,1664.42911014,214.039284079,390.458567789,14.0,37.0
R123,287.15,311.15,59633.1364843,144516.542578,1049.86497782,213.985590931,1664.62945385,404.337230017,59633.1364843,144516.542578,1664.62945385,214.042492619,390.516279072,14.0,38.0
R123,287.15,312.15,59633.1364843,149429.504405,1049.86497782,213.985590931,1664.83756874,404.936905503,59633.1364843,149429.504405,1664.83756874,214.04578585,390.576247043,14.0,39.0
R123,287.15,313.15,59633.1364843,154471.074064,1049.86497782,213.985590931,1665.053285,405.536158063,59633.1364843,154471.074064,1665.053285,214.049165269,390.638424815,14.0,40.0
R123,287.15,314.15,59633.1364843,159643.50146,1049.86497782,213.985590931,1665.27643463,406.134966363,59633.1364843,159643.50146,1665.27643463,214.052632382,390.702766045,14.0,41.0
R123,287.15,315.15,59633.1364843,164949.052405,1049.86497782,213.985590931,1665.50685144,406.733308923,59633.1364843,164949.052405,1665.50685144,214.056188706,390.769224911,14.0,42.0
R123,287.15,316.15,59633.1364843,170390.008435,1049.86497782,213.985590931,1665.74437094,407.331164113,59633.1364843,170390.008435,1665.74437094,214.059835769,390.837756095,14.0,43.0
R123,287.15,317.15,59633.1364843,175968.66666,1049.86497782,213.985590931,1665.98883035,407.928510143,59633.1364843,175968.66666,1665.98883035,214.063575108,390.908314765,14.0,44.0
R123,287.15,318.15,59633.1364843,181687.339635,1049.86497782,213.985590931,1666.24006851,408.525325064,59633.1364843,181687.339635,1666.24006851,214.067408273,390.980856556,14.0,45.0
R123,287.15,319.15,59633.1364843,187548.355189,1049.86497782,213.985590931,1666.49792585,409.121586752,59633.1364843,187548.355189,1666.49792585,214.071336821,391.055337556,14.0,46.0
R123,287.15,320.15,59633.1364843,193554.05629,1049.86497782,213.985590931,1666.76224435,409.717272908,59633.1364843,193554.05629,1666.76224435,214.075362321,391.131714285,14.0,47.0
R123,287.15,321.15,59633.1364843,199706.800918,1049.86497782,213.985590931,1667.03286749,410.312361047,59633.1364843,199706.800918,1667.03286749,214.07948635,391.209943679,14.0,48.0
R123,287.15,322.15,59633.1364843,206008.961936,1049.86497782,213.985590931,1667.30964017,410.906828492,59633.1364843,206008.961936,1667.30964017,214.083710498,391.289983073,14.0,49.0
R123,287.15,323.15,59633.1364843,212462.926918,1049.86497782,213.985590931,1667.59240872,411.500652364,59633.1364843,212462.926918,1667.59240872,214.088036363,391.371790185,14.0,50.0
R123,287.15,324.15,59633.1364843,219071.098064,1049.86497782,213.985590931,1667.88102081,412.093809577,59633.1364843,219071.098064,1667.88102081,214.092465552,391.455323098,14.0,51.0
R123,287.15,325.15,59633.1364843,225835.892069,1049.86497782,213.985590931,1668.17532542,412.68627683,59633.1364843,225835.892069,1668.17532542,214.096999682,391.540540244,14.0,52.0
R123,287.15,326.15,59633.1364843,232759.739995,1049.86497782,213.985590931,1668.47517279,413.278030594,59633.1364843,232759.739995,1668.47517279,214.10164038,391.627400387,14.0,53.0
R123,287.15,327.15,59633.1364843,239845.087158,1049.86497782,213.985590931,1668.78041437,413.869047107,59633.1364843,239845.087158,1668.78041437,214.106389283,391.71586261,14.0,54.0
R123,287.15,328.15,59633.1364843,247094.393032,1049.86497782,213.985590931,1669.09090279,414.459302364,59633.1364843,247094.393032,1669.09090279,214.111248036,391.805886292,14.0,55.0
R123,287.15,329.15,59633.1364843,254510.131127,1049.86497782,213.985590931,1669.40649179,415.048772107,59633.1364843,254510.131127,1669.40649179,214.116218295,391.8974311,14.0,56.0
R123,287.15,330.15,59633.1364843,262094.788908,1049.86497782,213.985590931,1669.72703619,415.637431815,59633.1364843,262094.788908,1669.72703619,214.121301723,391.990456967,14.0,57.0
R123,287.15,331.15,59633.1364843,269850.867688,1049.86497782,213.985590931,1670.05239182,416.225256696,59633.1364843,269850.867688,1670.05239182,214.126499993,392.084924076,14.0,58.0
R123,287.15,332.15,59633.1364843,277780.882543,1049.86497782,213.985590931,1670.38241551,416.812221673,59633.1364843,277780.882543,1670.38241551,214.131814789,392.180792848,14.0,59.0
R123,287.15,333.15,59633.1364843,285887.362242,1049.86497782,213.985590931,1670.71696502,417.398301376,59633.1364843,285887.362242,1670.71696502,214.137247801,392.278023923,14.0,60.0
R123,287.15,334.15,59633.1364843,294172.849143,1049.86497782,213.985590931,1671.05589897,417.983470129,59633.1364843,294172.849143,1671.05589897,214.14280073,392.376578144,14.0,61.0
R123,287.15,335.15,59633.1364843,302639.899149,1049.86497782,213.985590931,1671.39907684,418.567701938,59633.1364843,302639.899149,1671.39907684,214.148475286,392.476416544,14.0,62.0
R123,287.15,336.15,59633.1364843,311291.081626,1049.86497782,213.985590931,1671.7463589,419.150970483,59633.1364843,311291.081626,1671.7463589,214.154273186,392.577500322,14.0,63.0
R123,287.15,337.15,59633.1364843,320128.979349,1049.86497782,213.985590931,1672.09760615,419.7332491,59633.1364843,320128.979349,1672.09760615,214.160196158,392.679790838,14.0,64.0
R123,287.15,338.15,59633.1364843,329156.18845,1049.86497782,213.985590931,1672.45268026,420.31451077,59633.1364843,329156.18845,1672.45268026,214.166245937,392.783249588,14.0,65.0
R123,287.15,339.15,59633.1364843,338375.318363,1049.86497782,213.985590931,1672.81144357,420.894728108,59633.1364843,338375.318363,1672.81144357,214.172424269,392.887838189,14.0,66.0
R123,287.15,340.15,59633.1364843,347788.991802,1049.86497782,213.985590931,1673.173759,421.473873346,59633.1364843,347788.991802,1673.173759,214.178732906,392.993518368,14.0,67.0
R123,287.15,341.15,59633.1364843,357399.844707,1049.86497782,213.985590931,1673.53948999,422.051918319,59633.1364843,357399.844707,1673.53948999,214.18517361,393.100251938,14.0,68.0
R123,287.15,342.15,59633.1364843,367210.526234,1049.86497782,213.985590931,1673.90850049,422.628834451,59633.1364843,367210.526234,1673.90850049,214.191748153,393.208000784,14.0,69.0
R123,287.15,343.15,59633.1364843,377223.698718,1049.86497782,213.985590931,1674.28065487,423.204592738,59633.1364843,377223.698718,1674.28065487,214.198458313,393.316726851,14.0,70.0
R123,288.15,274.15,62090.249964,34164.0956353,1053.36302677,214.99345263,1664.00958812,382.037414394,62090.249964,34164.0956353,1664.00958812,214.628659601,390.951840127,15.0,1.0
R123,288.15,275.15,62090.249964,35739.6409648,1053.36302677,214.99345263,1663.79730437,382.638624106,62090.249964,35739.6409648,1663.79730437,214.677632625,390.89053083,15.0,2.0
R123,288.15,276.15,62090.249964,37373.2632564,1053.36302677,214.99345263,1663.60057779,383.240139745,62090.249964,37373.2632564,1663.60057779,214.723040031,390.833731716,15.0,3.0
R123,288.15,277.15,62090.249964,39066.5060566,1053.36302677,214.99345263,1663.41913547,383.841942487,62090.249964,39066.5060566,1663.41913547,214.76489196,390.781360108,15.0,4.0
R123,288.15,278.15,62090.249964,40820.9348153,1053.36302677,214.99345263,1663.25270851,384.444013482,62090.249964,40820.9348153,1663.25270851,214.803198506,390.733334872,15.0,5.0
R123,288.15,279.15,62090.249964,42638.136734,1053.36302677,214.99345263,1663.10103193,385.046333848,62090.249964,42638.136734,1663.10103193,214.837969708,390.689576375,15.0,6.0
R123,288.15,280.15,62090.249964,44519.7206929,1053.36302677,214.99345263,1662.96384461,385.648884676,62090.249964,44519.7206929,1662.96384461,214.869215557,390.650006451,15.0,7.0
R123,288.15,281.15,62090.249964,46467.3170968,1053.36302677,214.99345263,1662.84088922,386.251647024,62090.249964,46467.3170968,1662.84088922,214.896945995,390.614548355,15.0,8.0
R123,288.15,282.15,62090.249964,48482.5777299,1053.36302677,214.99345263,1662.73191214,386.85460192,62090.249964,48482.5777299,1662.73191214,214.921170913,390.583126728,15.0,9.0
R123,288.15,283.15,62090.249964,50567.1756292,1053.36302677,214.99345263,1662.63666337,387.457730361,62090.249964,50567.1756292,1662.63666337,214.941900158,390.555667559,15.0,10.0
R123,288.15,284.15,62090.249964,52722.8049458,1053.36302677,214.99345263,1662.55489649,388.061013308,62090.249964,52722.8049458,1662.55489649,214.959143528,390.53209815,15.0,11.0
R123,288.15,285.15,62090.249964,54951.1808083,1053.36302677,214.99345263,1662.48636856,388.664431687,62090.249964,54951.1808083,1662.48636856,214.972910775,390.512347081,15.0,12.0
R123,288.15,286.15,62090.249964,57254.0391202,1053.36302677,214.99345263,1662.43084009,389.26796639,62090.249964,57254.0391202,1662.43084009,214.983211607,390.496344172,15.0,13.0
R123,288.15,287.15,62090.249964,59633.1364843,1053.36302677,214.99345263,1662.38807494,389.871598268,62090.249964,59633.1364843,1662.38807494,214.990055686,390.484020453,15.0,14.0
R123,288.15,288.15,62090.249964,62090.249964,1053.36302677,214.99345263,1662.35784025,390.475308134,62090.249964,62090.249964,1662.35784025,214.99345263,390.475308132,15.0,15.0
R123,288.15,289.15,62090.249964,64627.1770124,1053.36302677,214.99345263,1662.33990639,391.079076757,62090.249964,64627.1770124,1662.33990639,214.995156199,390.470140491,15.0,16.0
R123,288.15,290.15,62090.249964,67245.735214,1053.36302677,214.99345263,1662.33404691,391.682884864,62090.249964,67245.735214,1662.33404691,214.996914579,390.468452081,15.0,17.0
R123,288.15,291.15,62090.249964,69947.7621709,1053.36302677,214.99345263,1662.34003843,392.286713134,62090.249964,69947.7621709,1662.34003843,214.998729002,390.470178538,15.0,18.0
R123,288.15,292.15,62090.249964,72735.115373,1053.36302677,214.99345263,1662.35766063,392.8905422,62090.249964,72735.115373,1662.35766063,215.000600717,390.475256374,15.0,19.0
R123,288.15,293.15,62090.249964,75609.6719263,1053.36302677,214.99345263,1662.38669613,393.49435264,62090.249964,75609.6719263,1662.38669613,215.002530982,390.483623133,15.0,20.0
R123,288.15,294.15,62090.249964,78573.3284689,1053.36302677,214.99345263,1662.42693051,394.098124981,62090.249964,78573.3284689,1662.42693051,215.00452107,390.495217506,15.0,21.0
R123,288.15,295.15,62090.249964,81628.0009627,1053.36302677,214.99345263,1662.47815214,394.701839693,62090.249964,81628.0009627,1662.47815214,215.006572269,390.509979085,15.0,22.0
R123,288.15,296.15,62090.249964,84775.6245227,1053.36302677,214.99345263,1662.54015224,395.305477186,62090.249964,84775.6245227,1662.54015224,215.008685875,390.527848405,15.0,23.0
R123,288.15,297.15,62090.249964,88018.1532409,1053.36302677,214.99345263,1662.61272471,395.909017806,62090.249964,88018.1532409,1662.61272471,215.010863201,390.548766915,15.0,24.0
R123,288.15,298.15,62090.249964,91357.5600234,1053.36302677,214.99345263,1662.69566616,396.512441837,62090.249964,91357.5600234,1662.69566616,215.01310557,390.572676957,15.0,25.0
R123,288.15,299.15,62090.249964,94795.8363735,1053.36302677,214.99345263,1662.78877581,397.115729489,62090.249964,94795.8363735,1662.78877581,215.01541432,390.599521736,15.0,26.0
R123,288.15,300.15,62090.249964,98334.9922722,1053.36302677,214.99345263,1662.89185542,397.718860903,62090.249964,98334.9922722,1662.89185542,215.017790798,390.629245296,15.0,27.0
